Sample in Buffer,Sample in Window,TRIGGER,TX_Data_Pipelined[63:0],TX_Info_Pipelined[4:0],RX_Data[63:0],RX_Info[4:0]
4866,4866,0,00000003e4aa7a12,1c,00000003e4aa7a12,00
4867,4867,0,00000003e4aa7a13,1c,00000003e4aa7a13,00
4868,4868,0,00000003e4aa7a14,1c,00000003e4aa7a14,00
4869,4869,0,00000003e4aa7a15,1c,00000003e4aa7a15,00
4870,4870,0,00000003e4aa7a16,1c,00000003e4aa7a16,00
4871,4871,0,00000003e4aa7a17,1c,00000003e4aa7a17,00
4872,4872,0,00000003e4aa7a18,1c,00000003e4aa7a18,00
4873,4873,0,00000003e4aa7a19,1c,00000003e4aa7a19,00
4874,4874,0,00000003e4aa7a1a,1c,00000003e4aa7a1a,00
4875,4875,0,00000003e4aa7a1b,1c,00000003e4aa7a1b,00
4876,4876,0,00000003e4aa7a1c,1c,00000003e4aa7a1c,00
4877,4877,0,00000003e4aa7a1d,1c,00000003e4aa7a1d,00
4878,4878,0,00000003e4aa7a1e,1c,00000003e4aa7a1e,00
4879,4879,0,00000003e4aa7a1f,1c,00000003e4aa7a1f,00
4880,4880,0,00000003e4aa7a20,1e,00000003e4aa7a20,0f
4881,4881,0,00000003e4aa7a21,1d,00000003e4aa7a21,10
4882,4882,0,00000003e4aa7a22,1c,00000003e4aa7a22,00
4883,4883,0,00000003e4aa7a23,1c,00000003e4aa7a23,00
4884,4884,0,00000003e4aa7a24,1c,00000003e4aa7a24,00
4885,4885,0,00000003e4aa7a25,1c,00000003e4aa7a25,00
4886,4886,0,00000003e4aa7a26,1c,00000003e4aa7a26,00
4887,4887,0,00000003e4aa7a27,1c,00000003e4aa7a27,00
4888,4888,0,00000003e4aa7a28,1c,00000003e4aa7a28,00
4889,4889,0,00000003e4aa7a29,1c,00000003e4aa7a29,00
4890,4890,0,00000003e4aa7a2a,1c,00000003e4aa7a2a,00
4891,4891,0,00000003e4aa7a2b,1c,00000003e4aa7a2b,00
4892,4892,0,00000003e4aa7a2c,1c,00000003e4aa7a2c,00
4893,4893,0,00000003e4aa7a2d,1c,00000003e4aa7a2d,00
4894,4894,0,00000003e4aa7a2e,1c,00000003e4aa7a2e,00
4895,4895,0,00000003e4aa7a2f,1c,00000003e4aa7a2f,00
4896,4896,0,00000003e4aa7a30,1e,00000003e4aa7a30,0f
4897,4897,0,00000003e4aa7a31,1d,00000003e4aa7a31,10
4898,4898,0,00000003e4aa7a32,1c,00000003e4aa7a32,00
4899,4899,0,00000003e4aa7a33,1c,00000003e4aa7a33,00
4900,4900,0,00000003e4aa7a34,1c,00000003e4aa7a34,00
4901,4901,0,00000003e4aa7a35,1c,00000003e4aa7a35,00
4902,4902,0,00000003e4aa7a36,1c,00000003e4aa7a36,00
4903,4903,0,00000003e4aa7a37,1c,00000003e4aa7a37,00
4904,4904,0,00000003e4aa7a38,1c,00000003e4aa7a38,00
4905,4905,0,00000003e4aa7a39,1c,00000003e4aa7a39,00
4906,4906,0,00000003e4aa7a3a,1c,00000003e4aa7a3a,00
4907,4907,0,00000003e4aa7a3b,1c,00000003e4aa7a3b,00
4908,4908,0,00000003e4aa7a3c,1c,00000003e4aa7a3c,00
4909,4909,0,00000003e4aa7a3d,1c,00000003e4aa7a3d,00
4910,4910,0,00000003e4aa7a3e,1c,00000003e4aa7a3e,00
4911,4911,0,00000003e4aa7a3f,1c,00000003e4aa7a3f,00
4912,4912,0,00000003e4aa7a40,1e,00000003e4aa7a40,0f
4913,4913,0,00000003e4aa7a41,1d,00000003e4aa7a41,10
4914,4914,0,00000003e4aa7a42,1c,00000003e4aa7a42,00
4915,4915,0,00000003e4aa7a43,1c,00000003e4aa7a43,00
4916,4916,0,00000003e4aa7a44,1c,00000003e4aa7a44,00
4917,4917,0,00000003e4aa7a45,1c,00000003e4aa7a45,00
4918,4918,0,00000003e4aa7a46,1c,00000003e4aa7a46,00
4919,4919,0,00000003e4aa7a47,1c,00000003e4aa7a47,00
4920,4920,0,00000003e4aa7a48,1c,00000003e4aa7a48,00
4921,4921,0,00000003e4aa7a49,1c,00000003e4aa7a49,00
4922,4922,0,00000003e4aa7a4a,1c,00000003e4aa7a4a,00
4923,4923,0,00000003e4aa7a4b,1c,00000003e4aa7a4b,00
4924,4924,0,00000003e4aa7a4c,1c,00000003e4aa7a4c,00
4925,4925,0,00000003e4aa7a4d,1c,00000003e4aa7a4d,00
4926,4926,0,00000003e4aa7a4e,1c,00000003e4aa7a4e,00
4927,4927,0,00000003e4aa7a4f,1c,00000003e4aa7a4f,00
4928,4928,0,00000003e4aa7a50,1e,00000003e4aa7a50,0f
4929,4929,0,00000003e4aa7a51,1d,00000003e4aa7a51,10
4930,4930,0,00000003e4aa7a52,1c,00000003e4aa7a52,00
4931,4931,0,00000003e4aa7a53,1c,00000003e4aa7a53,00
4932,4932,0,00000003e4aa7a54,1c,00000003e4aa7a54,00
4933,4933,0,00000003e4aa7a55,1c,00000003e4aa7a55,00
4934,4934,0,00000003e4aa7a56,1c,00000003e4aa7a56,00
4935,4935,0,00000003e4aa7a57,1c,00000003e4aa7a57,00
4936,4936,0,00000003e4aa7a58,1c,00000003e4aa7a58,00
4937,4937,0,00000003e4aa7a59,1c,00000003e4aa7a59,00
4938,4938,0,00000003e4aa7a5a,1c,00000003e4aa7a5a,00
4939,4939,0,00000003e4aa7a5b,1c,00000003e4aa7a5b,00
4940,4940,0,00000003e4aa7a5c,1c,00000003e4aa7a5c,00
4941,4941,0,00000003e4aa7a5d,1c,00000003e4aa7a5d,00
4942,4942,0,00000003e4aa7a5e,1c,00000003e4aa7a5e,00
4943,4943,0,00000003e4aa7a5f,1c,00000003e4aa7a5f,00
4944,4944,0,00000003e4aa7a60,1e,00000003e4aa7a60,00
4945,4945,0,00000003e4aa7a61,1d,00000003e4aa7a61,10
4946,4946,0,00000003e4aa7a62,1c,00000003e4aa7a62,00
4947,4947,0,00000003e4aa7a63,1c,00000003e4aa7a63,00
4948,4948,0,00000003e4aa7a64,1c,00000003e4aa7a64,00
4949,4949,0,00000003e4aa7a65,1c,00000003e4aa7a65,00
4950,4950,0,00000003e4aa7a66,1c,00000003e4aa7a66,00
4951,4951,0,00000003e4aa7a67,1c,00000003e4aa7a67,00
4952,4952,0,00000003e4aa7a68,1c,00000003e4aa7a68,00
4953,4953,0,00000003e4aa7a69,1c,00000003e4aa7a69,00
4954,4954,0,00000003e4aa7a6a,1c,00000003e4aa7a6a,00
4955,4955,0,00000003e4aa7a6b,1c,00000003e4aa7a6b,00
4956,4956,0,00000003e4aa7a6c,1c,00000003e4aa7a6c,00
4957,4957,0,00000003e4aa7a6d,1c,00000003e4aa7a6d,00
4958,4958,0,00000003e4aa7a6e,1c,00000003e4aa7a6e,00
4959,4959,0,00000003e4aa7a6f,1c,00000003e4aa7a6f,00
4960,4960,0,00000003e4aa7a70,1e,00000003e4aa7a70,0f
4961,4961,0,00000003e4aa7a71,1d,00000003e4aa7a71,10
4962,4962,0,00000003e4aa7a72,1c,00000003e4aa7a72,00
4963,4963,0,00000003e4aa7a73,1c,00000003e4aa7a73,00
4964,4964,0,00000003e4aa7a74,1c,00000003e4aa7a74,00
4965,4965,0,00000003e4aa7a75,1c,00000003e4aa7a75,00
4966,4966,0,00000003e4aa7a76,1c,00000003e4aa7a76,00
4967,4967,0,00000003e4aa7a77,1c,00000003e4aa7a77,00
4968,4968,0,00000003e4aa7a78,1c,00000003e4aa7a78,00
4969,4969,0,00000003e4aa7a79,1c,00000003e4aa7a79,00
4970,4970,0,00000003e4aa7a7a,1c,00000003e4aa7a7a,00
4971,4971,0,00000003e4aa7a7b,1c,00000003e4aa7a7b,00
4972,4972,0,00000003e4aa7a7c,1c,00000003e4aa7a7c,00
4973,4973,0,00000003e4aa7a7d,1c,00000003e4aa7a7d,00
4974,4974,0,00000003e4aa7a7e,1c,00000003e4aa7a7e,00
4975,4975,0,00000003e4aa7a7f,1c,00000003e4aa7a7f,00
4976,4976,0,00000003e4aa7a80,1e,00000003e4aa7a80,0f
4977,4977,0,00000003e4aa7a81,1d,00000003e4aa7a81,10
4978,4978,0,00000003e4aa7a82,1c,00000003e4aa7a82,00
4979,4979,0,00000003e4aa7a83,1c,00000003e4aa7a83,00
4980,4980,0,00000003e4aa7a84,1c,00000003e4aa7a84,00
4981,4981,0,00000003e4aa7a85,1c,00000003e4aa7a85,00
4982,4982,0,00000003e4aa7a86,1c,00000003e4aa7a86,00
4983,4983,0,00000003e4aa7a87,1c,00000003e4aa7a87,00
4984,4984,0,00000003e4aa7a88,1c,00000003e4aa7a88,00
4985,4985,0,00000003e4aa7a89,1c,00000003e4aa7a89,00
4986,4986,0,00000003e4aa7a8a,1c,00000003e4aa7a8a,00
4987,4987,0,00000003e4aa7a8b,1c,00000003e4aa7a8b,00
4988,4988,0,00000003e4aa7a8c,1c,00000003e4aa7a8c,00
4989,4989,0,00000003e4aa7a8d,1c,00000003e4aa7a8d,00
4990,4990,0,00000003e4aa7a8e,1c,00000003e4aa7a8e,00
4991,4991,0,00000003e4aa7a8f,1c,00000003e4aa7a8f,00
4992,4992,0,00000003e4aa7a90,1e,00000003e4aa7a90,00
4993,4993,0,00000003e4aa7a91,1d,00000003e4aa7a91,10
4994,4994,0,00000003e4aa7a92,1c,00000003e4aa7a92,00
4995,4995,0,00000003e4aa7a93,1c,00000003e4aa7a93,00
4996,4996,0,00000003e4aa7a94,1c,00000003e4aa7a94,00
4997,4997,0,00000003e4aa7a95,1c,00000003e4aa7a95,00
4998,4998,0,00000003e4aa7a96,1c,00000003e4aa7a96,00
4999,4999,0,00000003e4aa7a97,1c,00000003e4aa7a97,00
5000,5000,0,00000003e4aa7a98,1c,00000003e4aa7a98,00
5001,5001,0,00000003e4aa7a99,1c,00000003e4aa7a99,00
5002,5002,0,00000003e4aa7a9a,1c,00000003e4aa7a9a,00
5003,5003,0,00000003e4aa7a9b,1c,00000003e4aa7a9b,00
5004,5004,0,00000003e4aa7a9c,1c,00000003e4aa7a9c,00
5005,5005,0,00000003e4aa7a9d,1c,00000003e4aa7a9d,00
5006,5006,0,00000003e4aa7a9e,1c,00000003e4aa7a9e,00
5007,5007,0,00000003e4aa7a9f,1c,00000003e4aa7a9f,00
5008,5008,0,00000003e4aa7aa0,1e,00000003e4aa7aa0,00
5009,5009,0,00000003e4aa7aa1,1d,00000003e4aa7aa1,10
5010,5010,0,00000003e4aa7aa2,1c,00000003e4aa7aa2,00
5011,5011,0,00000003e4aa7aa3,1c,00000003e4aa7aa3,00
5012,5012,0,00000003e4aa7aa4,1c,00000003e4aa7aa4,00
5013,5013,0,00000003e4aa7aa5,1c,00000003e4aa7aa5,00
5014,5014,0,00000003e4aa7aa6,1c,00000003e4aa7aa6,00
5015,5015,0,00000003e4aa7aa7,1c,00000003e4aa7aa7,00
5016,5016,0,00000003e4aa7aa8,1c,00000003e4aa7aa8,00
5017,5017,0,00000003e4aa7aa9,1c,00000003e4aa7aa9,00
5018,5018,0,00000003e4aa7aaa,1c,00000003e4aa7aaa,00
5019,5019,0,00000003e4aa7aab,1c,00000003e4aa7aab,00
5020,5020,0,00000003e4aa7aac,1c,00000003e4aa7aac,00
5021,5021,0,00000003e4aa7aad,1c,00000003e4aa7aad,00
5022,5022,0,00000003e4aa7aae,1c,00000003e4aa7aae,00
5023,5023,0,00000003e4aa7aaf,1c,00000003e4aa7aaf,00
5024,5024,0,00000003e4aa7ab0,1e,00000003e4aa7ab0,00
5025,5025,0,00000003e4aa7ab1,1d,00000003e4aa7ab1,10
5026,5026,0,00000003e4aa7ab2,1c,00000003e4aa7ab2,00
5027,5027,0,00000003e4aa7ab3,1c,00000003e4aa7ab3,00
5028,5028,0,00000003e4aa7ab4,1c,00000003e4aa7ab4,00
5029,5029,0,00000003e4aa7ab5,1c,00000003e4aa7ab5,00
5030,5030,0,00000003e4aa7ab6,1c,00000003e4aa7ab6,00
5031,5031,0,00000003e4aa7ab7,1c,00000003e4aa7ab7,00
5032,5032,0,00000003e4aa7ab8,1c,00000003e4aa7ab8,00
5033,5033,0,00000003e4aa7ab9,1c,00000003e4aa7ab9,00
5034,5034,0,00000003e4aa7aba,1c,00000003e4aa7aba,00
5035,5035,0,00000003e4aa7abb,1c,00000003e4aa7abb,00
5036,5036,0,00000003e4aa7abc,1c,00000003e4aa7abc,00
5037,5037,0,00000003e4aa7abd,1c,00000003e4aa7abd,00
5038,5038,0,00000003e4aa7abe,1c,00000003e4aa7abe,00
5039,5039,0,00000003e4aa7abf,1c,00000003e4aa7abf,00
5040,5040,0,00000003e4aa7ac0,1e,00000003e4aa7ac0,0f
5041,5041,0,00000003e4aa7ac1,1d,00000003e4aa7ac1,10
5042,5042,0,00000003e4aa7ac2,1c,00000003e4aa7ac2,00
5043,5043,0,00000003e4aa7ac3,1c,00000003e4aa7ac3,00
5044,5044,0,00000003e4aa7ac4,1c,00000003e4aa7ac4,00
5045,5045,0,00000003e4aa7ac5,1c,00000003e4aa7ac5,00
5046,5046,0,00000003e4aa7ac6,1c,00000003e4aa7ac6,00
5047,5047,0,00000003e4aa7ac7,1c,00000003e4aa7ac7,00
5048,5048,0,00000003e4aa7ac8,1c,00000003e4aa7ac8,00
5049,5049,0,00000003e4aa7ac9,1c,00000003e4aa7ac9,00
5050,5050,0,00000003e4aa7aca,1c,00000003e4aa7aca,00
5051,5051,0,00000003e4aa7acb,1c,00000003e4aa7acb,00
5052,5052,0,00000003e4aa7acc,1c,00000003e4aa7acc,00
5053,5053,0,00000003e4aa7acd,1c,00000003e4aa7acd,00
5054,5054,0,00000003e4aa7ace,1c,00000003e4aa7ace,00
5055,5055,0,00000003e4aa7acf,1c,00000003e4aa7acf,00
5056,5056,0,00000003e4aa7ad0,1e,00000003e4aa7ad0,0f
5057,5057,0,00000003e4aa7ad1,1d,00000003e4aa7ad1,10
5058,5058,0,00000003e4aa7ad2,1c,00000003e4aa7ad2,00
5059,5059,0,00000003e4aa7ad3,1c,00000003e4aa7ad3,00
5060,5060,0,00000003e4aa7ad4,1c,00000003e4aa7ad4,00
5061,5061,0,00000003e4aa7ad5,1c,00000003e4aa7ad5,00
5062,5062,0,00000003e4aa7ad6,1c,00000003e4aa7ad6,00
5063,5063,0,00000003e4aa7ad7,1c,00000003e4aa7ad7,00
5064,5064,0,00000003e4aa7ad8,1c,00000003e4aa7ad8,00
5065,5065,0,00000003e4aa7ad9,1c,00000003e4aa7ad9,00
5066,5066,0,00000003e4aa7ada,1c,00000003e4aa7ada,00
5067,5067,0,00000003e4aa7adb,1c,00000003e4aa7adb,00
5068,5068,0,00000003e4aa7adc,1c,00000003e4aa7adc,00
5069,5069,0,00000003e4aa7add,1c,00000003e4aa7add,00
5070,5070,0,00000003e4aa7ade,1c,00000003e4aa7ade,00
5071,5071,0,00000003e4aa7adf,1c,00000003e4aa7adf,00
5072,5072,0,00000003e4aa7ae0,1e,00000003e4aa7ae0,00
5073,5073,0,00000003e4aa7ae1,1d,00000003e4aa7ae1,10
5074,5074,0,00000003e4aa7ae2,1c,00000003e4aa7ae2,00
5075,5075,0,00000003e4aa7ae3,1c,00000003e4aa7ae3,00
5076,5076,0,00000003e4aa7ae4,1c,00000003e4aa7ae4,00
5077,5077,0,00000003e4aa7ae5,1c,00000003e4aa7ae5,00
5078,5078,0,00000003e4aa7ae6,1c,00000003e4aa7ae6,00
5079,5079,0,00000003e4aa7ae7,1c,00000003e4aa7ae7,00
5080,5080,0,00000003e4aa7ae8,1c,00000003e4aa7ae8,00
5081,5081,0,00000003e4aa7ae9,1c,00000003e4aa7ae9,00
5082,5082,0,00000003e4aa7aea,1c,00000003e4aa7aea,00
5083,5083,0,00000003e4aa7aeb,1c,00000003e4aa7aeb,00
5084,5084,0,00000003e4aa7aec,1c,00000003e4aa7aec,00
5085,5085,0,00000003e4aa7aed,1c,00000003e4aa7aed,00
5086,5086,0,00000003e4aa7aee,1c,00000003e4aa7aee,00
5087,5087,0,00000003e4aa7aef,1c,00000003e4aa7aef,00
5088,5088,0,00000003e4aa7af0,1e,00000003e4aa7af0,0f
5089,5089,0,00000003e4aa7af1,1d,00000003e4aa7af1,10
5090,5090,0,00000003e4aa7af2,1c,00000003e4aa7af2,00
5091,5091,0,00000003e4aa7af3,1c,00000003e4aa7af3,00
5092,5092,0,00000003e4aa7af4,1c,00000003e4aa7af4,00
5093,5093,0,00000003e4aa7af5,1c,00000003e4aa7af5,00
5094,5094,0,00000003e4aa7af6,1c,00000003e4aa7af6,00
5095,5095,0,00000003e4aa7af7,1c,00000003e4aa7af7,00
5096,5096,0,00000003e4aa7af8,1c,00000003e4aa7af8,00
5097,5097,0,00000003e4aa7af9,1c,00000003e4aa7af9,00
5098,5098,0,00000003e4aa7afa,1c,00000003e4aa7afa,00
5099,5099,0,00000003e4aa7afb,1c,00000003e4aa7afb,00
5100,5100,0,00000003e4aa7afc,1c,00000003e4aa7afc,00
5101,5101,0,00000003e4aa7afd,1c,00000003e4aa7afd,00
5102,5102,0,00000003e4aa7afe,1c,00000003e4aa7afe,00
5103,5103,0,00000003e4aa7aff,1c,00000003e4aa7aff,00
5104,5104,0,00000003e4aa7b00,1e,00000003e4aa7b00,0f
5105,5105,0,00000003e4aa7b01,1d,00000003e4aa7b01,10
5106,5106,0,00000003e4aa7b02,1c,00000003e4aa7b02,00
5107,5107,0,00000003e4aa7b03,1c,00000003e4aa7b03,00
5108,5108,0,00000003e4aa7b04,1c,00000003e4aa7b04,00
5109,5109,0,00000003e4aa7b05,1c,00000003e4aa7b05,00
5110,5110,0,00000003e4aa7b06,1c,00000003e4aa7b06,00
5111,5111,0,00000003e4aa7b07,1c,00000003e4aa7b07,00
5112,5112,0,00000003e4aa7b08,1c,00000003e4aa7b08,00
5113,5113,0,00000003e4aa7b09,1c,00000003e4aa7b09,00
5114,5114,0,00000003e4aa7b0a,1c,00000003e4aa7b0a,00
5115,5115,0,00000003e4aa7b0b,1c,00000003e4aa7b0b,00
5116,5116,0,00000003e4aa7b0c,1c,00000003e4aa7b0c,00
5117,5117,0,00000003e4aa7b0d,1c,00000003e4aa7b0d,00
5118,5118,0,00000003e4aa7b0e,1c,00000003e4aa7b0e,00
5119,5119,0,00000003e4aa7b0f,1c,00000003e4aa7b0f,00
5120,5120,0,00000003e4aa7b10,1e,00000003e4aa7b10,0f
5121,5121,0,00000003e4aa7b11,1d,00000003e4aa7b11,10
5122,5122,0,00000003e4aa7b12,1c,00000003e4aa7b12,00
5123,5123,0,00000003e4aa7b13,1c,00000003e4aa7b13,00
5124,5124,0,00000003e4aa7b14,1c,00000003e4aa7b14,00
5125,5125,0,00000003e4aa7b15,1c,00000003e4aa7b15,00
5126,5126,0,00000003e4aa7b16,1c,00000003e4aa7b16,00
5127,5127,0,00000003e4aa7b17,1c,00000003e4aa7b17,00
5128,5128,0,00000003e4aa7b18,1c,00000003e4aa7b18,00
5129,5129,0,00000003e4aa7b19,1c,00000003e4aa7b19,00
5130,5130,0,00000003e4aa7b1a,1c,00000003e4aa7b1a,00
5131,5131,0,00000003e4aa7b1b,1c,00000003e4aa7b1b,00
5132,5132,0,00000003e4aa7b1c,1c,00000003e4aa7b1c,00
5133,5133,0,00000003e4aa7b1d,1c,00000003e4aa7b1d,00
5134,5134,0,00000003e4aa7b1e,1c,00000003e4aa7b1e,00
5135,5135,0,00000003e4aa7b1f,1c,00000003e4aa7b1f,00
5136,5136,0,00000003e4aa7b20,1e,00000003e4aa7b20,0f
5137,5137,0,00000003e4aa7b21,1d,00000003e4aa7b21,10
5138,5138,0,00000003e4aa7b22,1c,00000003e4aa7b22,00
5139,5139,0,00000003e4aa7b23,1c,00000003e4aa7b23,00
5140,5140,0,00000003e4aa7b24,1c,00000003e4aa7b24,00
5141,5141,0,00000003e4aa7b25,1c,00000003e4aa7b25,00
5142,5142,0,00000003e4aa7b26,1c,00000003e4aa7b26,00
5143,5143,0,00000003e4aa7b27,1c,00000003e4aa7b27,00
5144,5144,0,00000003e4aa7b28,1c,00000003e4aa7b28,00
5145,5145,0,00000003e4aa7b29,1c,00000003e4aa7b29,00
5146,5146,0,00000003e4aa7b2a,1c,00000003e4aa7b2a,00
5147,5147,0,00000003e4aa7b2b,1c,00000003e4aa7b2b,00
5148,5148,0,00000003e4aa7b2c,1c,00000003e4aa7b2c,00
5149,5149,0,00000003e4aa7b2d,1c,00000003e4aa7b2d,00
5150,5150,0,00000003e4aa7b2e,1c,00000003e4aa7b2e,00
5151,5151,0,00000003e4aa7b2f,1c,00000003e4aa7b2f,00
5152,5152,0,00000003e4aa7b30,1e,00000003e4aa7b30,0f
5153,5153,0,00000003e4aa7b31,1d,00000003e4aa7b31,10
5154,5154,0,00000003e4aa7b32,1c,00000003e4aa7b32,00
5155,5155,0,00000003e4aa7b33,1c,00000003e4aa7b33,00
5156,5156,0,00000003e4aa7b34,1c,00000003e4aa7b34,00
5157,5157,0,00000003e4aa7b35,1c,00000003e4aa7b35,00
5158,5158,0,00000003e4aa7b36,1c,00000003e4aa7b36,00
5159,5159,0,00000003e4aa7b37,1c,00000003e4aa7b37,00
5160,5160,0,00000003e4aa7b38,1c,00000003e4aa7b38,00
5161,5161,0,00000003e4aa7b39,1c,00000003e4aa7b39,00
5162,5162,0,00000003e4aa7b3a,1c,00000003e4aa7b3a,00
5163,5163,0,00000003e4aa7b3b,1c,00000003e4aa7b3b,00
5164,5164,0,00000003e4aa7b3c,1c,00000003e4aa7b3c,00
5165,5165,0,00000003e4aa7b3d,1c,00000003e4aa7b3d,00
5166,5166,0,00000003e4aa7b3e,1c,00000003e4aa7b3e,00
5167,5167,0,00000003e4aa7b3f,1c,00000003e4aa7b3f,00
5168,5168,0,00000003e4aa7b40,1e,00000003e4aa7b40,0f
5169,5169,0,00000003e4aa7b41,1d,00000003e4aa7b41,10
5170,5170,0,00000003e4aa7b42,1c,00000003e4aa7b42,00
5171,5171,0,00000003e4aa7b43,1c,00000003e4aa7b43,00
5172,5172,0,00000003e4aa7b44,1c,00000003e4aa7b44,00
5173,5173,0,00000003e4aa7b45,1c,00000003e4aa7b45,00
5174,5174,0,00000003e4aa7b46,1c,00000003e4aa7b46,00
5175,5175,0,00000003e4aa7b47,1c,00000003e4aa7b47,00
5176,5176,0,00000003e4aa7b48,1c,00000003e4aa7b48,00
5177,5177,0,00000003e4aa7b49,1c,00000003e4aa7b49,00
5178,5178,0,00000003e4aa7b4a,1c,00000003e4aa7b4a,00
5179,5179,0,00000003e4aa7b4b,1c,00000003e4aa7b4b,00
5180,5180,0,00000003e4aa7b4c,1c,00000003e4aa7b4c,00
5181,5181,0,00000003e4aa7b4d,1c,00000003e4aa7b4d,00
5182,5182,0,00000003e4aa7b4e,1c,00000003e4aa7b4e,00
5183,5183,0,00000003e4aa7b4f,1c,00000003e4aa7b4f,00
5184,5184,0,00000003e4aa7b50,1e,00000003e4aa7b50,0f
5185,5185,0,00000003e4aa7b51,1d,00000003e4aa7b50,0f
5186,5186,0,00000003e4aa7b52,1c,00000003e4aa7b50,0f
5187,5187,0,00000003e4aa7b53,1c,00000003e4aa7b50,0f
5188,5188,0,00000003e4aa7b54,1c,00000003e4aa7b50,0f
5189,5189,0,00000003e4aa7b55,1c,00000003e4aa7b50,0f
5190,5190,0,00000003e4aa7b56,1c,00000003e4aa7b50,0f
5191,5191,0,00000003e4aa7b57,1c,00000003e4aa7b50,0f
5192,5192,0,00000003e4aa7b58,1c,00000003e4aa7b50,0f
5193,5193,0,00000003e4aa7b59,1c,00000003e4aa7b50,0f
5194,5194,0,00000003e4aa7b5a,1c,00000003e4aa7b50,0f
5195,5195,0,00000003e4aa7b5b,1c,00000003e4aa7b50,0f
5196,5196,0,00000003e4aa7b5c,1c,00000003e4aa7b50,0f
5197,5197,0,00000003e4aa7b5d,1c,00000003e4aa7b50,0f
5198,5198,0,00000003e4aa7b5e,1c,00000003e4aa7b50,0f
5199,5199,0,00000003e4aa7b5f,1c,00000003e4aa7b50,0f
5200,5200,0,00000003e4aa7b60,1e,00000003e4aa7b61,10
5201,5201,0,00000003e4aa7b61,1d,00000003e4aa7b62,00
5202,5202,0,00000003e4aa7b62,1c,00000003e4aa7b63,00
5203,5203,0,00000003e4aa7b63,1c,00000003e4aa7b64,00
5204,5204,0,00000003e4aa7b64,1c,00000003e4aa7b65,00
5205,5205,0,00000003e4aa7b65,1c,00000003e4aa7b66,00
5206,5206,0,00000003e4aa7b66,1c,00000003e4aa7b67,00
5207,5207,0,00000003e4aa7b67,1c,00000003e4aa7b68,00
5208,5208,0,00000003e4aa7b68,1c,00000003e4aa7b69,00
5209,5209,0,00000003e4aa7b69,1c,00000003e4aa7b6a,00
5210,5210,0,00000003e4aa7b6a,1c,00000003e4aa7b6b,00
5211,5211,0,00000003e4aa7b6b,1c,00000003e4aa7b6c,00
5212,5212,0,00000003e4aa7b6c,1c,00000003e4aa7b6d,00
5213,5213,0,00000003e4aa7b6d,1c,00000003e4aa7b6e,00
5214,5214,0,00000003e4aa7b6e,1c,00000003e4aa7b6f,00
5215,5215,0,00000003e4aa7b6f,1c,00000003e4aa7b70,0f
5216,5216,0,00000003e4aa7b70,1e,00000003e4aa7b70,0f
5217,5217,0,00000003e4aa7b71,1d,00000003e4aa7b71,10
5218,5218,0,00000003e4aa7b72,1c,00000003e4aa7b72,00
5219,5219,0,00000003e4aa7b73,1c,00000003e4aa7b73,00
5220,5220,0,00000003e4aa7b74,1c,00000003e4aa7b74,00
5221,5221,0,00000003e4aa7b75,1c,00000003e4aa7b75,00
5222,5222,0,00000003e4aa7b76,1c,00000003e4aa7b76,00
5223,5223,0,00000003e4aa7b77,1c,00000003e4aa7b77,00
5224,5224,0,00000003e4aa7b78,1c,00000003e4aa7b78,00
5225,5225,0,00000003e4aa7b79,1c,00000003e4aa7b79,00
5226,5226,0,00000003e4aa7b7a,1c,00000003e4aa7b7a,00
5227,5227,0,00000003e4aa7b7b,1c,00000003e4aa7b7b,00
5228,5228,0,00000003e4aa7b7c,1c,00000003e4aa7b7c,00
5229,5229,0,00000003e4aa7b7d,1c,00000003e4aa7b7d,00
5230,5230,0,00000003e4aa7b7e,1c,00000003e4aa7b7e,00
5231,5231,0,00000003e4aa7b7f,1c,00000003e4aa7b7f,00
5232,5232,0,00000003e4aa7b80,1e,00000003e4aa7b80,0f
5233,5233,0,00000003e4aa7b81,1d,00000003e4aa7b81,10
5234,5234,0,00000003e4aa7b82,1c,00000003e4aa7b82,00
5235,5235,0,00000003e4aa7b83,1c,00000003e4aa7b83,00
5236,5236,0,00000003e4aa7b84,1c,00000003e4aa7b84,00
5237,5237,0,00000003e4aa7b85,1c,00000003e4aa7b85,00
5238,5238,0,00000003e4aa7b86,1c,00000003e4aa7b86,00
5239,5239,0,00000003e4aa7b87,1c,00000003e4aa7b87,00
5240,5240,0,00000003e4aa7b88,1c,00000003e4aa7b88,00
5241,5241,0,00000003e4aa7b89,1c,00000003e4aa7b89,00
5242,5242,0,00000003e4aa7b8a,1c,00000003e4aa7b8a,00
5243,5243,0,00000003e4aa7b8b,1c,00000003e4aa7b8b,00
5244,5244,0,00000003e4aa7b8c,1c,00000003e4aa7b8c,00
5245,5245,0,00000003e4aa7b8d,1c,00000003e4aa7b8d,00
5246,5246,0,00000003e4aa7b8e,1c,00000003e4aa7b8e,00
5247,5247,0,00000003e4aa7b8f,1c,00000003e4aa7b8f,00
5248,5248,0,00000003e4aa7b90,1e,00000003e4aa7b90,00
5249,5249,0,00000003e4aa7b91,1d,00000003e4aa7b91,10
5250,5250,0,00000003e4aa7b92,1c,00000003e4aa7b92,00
5251,5251,0,00000003e4aa7b93,1c,00000003e4aa7b93,00
5252,5252,0,00000003e4aa7b94,1c,00000003e4aa7b94,00
